"Date","Location","Distributed","Distributed_Janssen","Distributed_Moderna","Distributed_Pfizer","Distributed_Unk_Manuf","Dist_Per_100K","Administered","Administered_Janssen","Administered_Moderna","Administered_Pfizer","Administered_Unk_Manuf","Admin_Per_100K","Recip_Administered","Administered_Dose1_Recip","Administered_Dose1_Pop_Pct","Series_Complete_Yes","Series_Complete_Pop_Pct","Series_Complete_Janssen","Series_Complete_Moderna","Series_Complete_Pfizer","Series_Complete_Unk_Manuf","Additional_Doses","Additional_Doses_Vax_Pct","Additional_Doses_Moderna","Additional_Doses_Pfizer","Additional_Doses_Janssen","Additional_Doses_Unk_Manuf"
2021-10-22,"MS",3994565,180800,1663740,2150025,0,134219,2929949,74675,1182685,1670694,1895,98448,2945107,1538160,51.7,1348398,45.3,74503,536079,737352,464,93881,7,26221,67390,96,174
2021-10-22,"UT",4263020,191000,1563360,2508660,0,132972,3633463,150119,1316359,2166736,249,113335,3602318,1943302,60.6,1698243,53,147709,596415,954113,6,92407,5.4,8875,83454,77,1
2021-10-22,"ID",2373300,123100,928460,1321740,0,132804,1664702,68190,657719,936472,2321,93153,1673483,866653,48.5,772366,43.2,67939,298108,405752,567,68746,8.9,8618,60025,85,18
2021-10-22,"NV",4240960,207900,1513420,2519640,0,137687,3558077,155242,1233376,2169167,292,115516,3527557,1928892,62.6,1612942,52.4,153039,559181,900684,38,89664,5.6,10497,79159,8,0
2021-10-22,"NM",3124925,151000,1285540,1688385,0,149031,2932485,100150,1190937,1634990,6408,139853,3007774,1582222,75.5,1373334,65.5,100128,545270,726160,1776,118393,8.6,11986,106306,82,19
2021-10-22,"AR",4290340,202000,1864800,2223540,0,142168,3168727,100977,1331562,1733168,3020,105001,3194140,1734334,57.5,1434030,47.5,100159,605828,727298,745,99512,6.9,9805,89253,85,369
2021-10-22,"CT",5959195,279800,2357060,3322335,0,167145,5276862,209385,1893564,3172556,1357,148007,5285543,2786425,78.2,2504611,70.2,208714,889004,1406484,409,165782,6.6,13982,151487,107,206
2021-10-22,"WI",8011125,359800,3112940,4538385,0,137591,7159648,280242,2685244,4193137,1025,122967,7128267,3622537,62.2,3370124,57.9,272700,1252676,1844323,425,291094,8.6,19995,271002,88,9
2021-10-22,"MI",14231270,715300,5833900,7682070,0,142500,11140293,376434,4248565,6513618,1676,111550,11301419,5757563,57.7,5301096,53.1,377423,2009845,2912908,920,416087,7.8,37997,377912,168,10
2021-10-22,"NY",31217475,1445900,11701960,18069615,0,160472,27062928,1157302,9856180,16039151,10295,139116,27023995,14282049,73.4,12831988,66,1102497,4564772,7162083,2636,500298,3.9,49453,450453,378,14
2021-10-22,"ND",994740,42300,385680,566760,0,130533,792041,33477,300613,457652,299,103934,757528,401502,52.7,348070,45.7,30464,133929,183675,2,29990,8.6,2088,27887,15,0
2021-10-22,"MT",1428465,84500,594220,749745,0,133654,1154718,48716,476886,628068,1048,108041,1152433,601314,56.3,533602,49.9,47488,217881,267927,306,49626,9.3,6517,42997,83,29
2021-10-22,"MO",8263765,341300,3214700,4707765,0,134645,6629366,211091,2325978,4090094,2203,108015,6548141,3454895,56.3,3028176,49.3,212826,1065840,1749018,492,224848,7.4,16391,208337,100,20
2021-10-22,"VA",13480695,599100,4994040,7887555,0,157936,11449069,407837,4022118,7012503,6611,134134,11445071,6003628,70.3,5332674,62.5,399099,1852427,3078549,2599,349504,6.6,45482,303513,400,109
2021-10-22,"OH",15940845,741900,6316560,8882385,0,136374,12671838,509009,4768578,7377604,16647,108407,12548198,6478673,55.4,6017435,51.5,494962,2226646,3291266,4561,417713,6.9,32051,384990,526,146
2021-10-22,"NJ",14719225,699800,5625980,8393445,0,165716,12032967,450443,4522178,7060008,338,135473,12392861,6596893,74.3,5851647,65.9,457517,2132340,3261603,187,358887,6.1,62049,296648,187,3
2021-10-22,"KY",6163365,301900,2624120,3237345,0,137955,5206923,204829,2115323,2885313,1458,116547,5226802,2786082,62.4,2427199,54.3,201795,966324,1257692,1388,179592,7.4,25696,153690,163,43
2021-10-22,"NC",15353510,727300,5975980,8650230,0,146390,12041740,426165,4370159,7244669,747,114814,11932008,6582229,62.8,5470442,52.2,419209,1968674,3082455,104,250481,4.6,30330,220018,130,3
2021-10-22,"SC",7351775,354400,3101560,3895815,0,142789,5573990,184984,2110006,3277494,1506,108260,5562042,2929188,56.9,2543083,49.4,182054,940752,1419989,288,214423,8.4,19961,194291,136,35
2021-10-22,"IN",8819650,472500,3307720,5039430,0,131007,7060515,259983,2533399,4242096,25037,104876,7038023,3591078,53.3,3333148,49.5,256055,1188018,1881644,7431,243581,7.3,17395,225513,478,195
2021-10-22,"NH",2262200,130700,865560,1265940,0,166374,1876019,94322,709310,1072325,62,137972,1876751,1002031,73.7,851039,62.6,70630,325635,454715,59,11386,1.3,1156,10221,4,5
2021-10-22,"OK",5245690,262300,2278380,2705010,0,132568,4375374,124066,1757796,2492655,857,110574,4329024,2320483,58.6,1959013,49.5,123276,777102,1058503,132,148945,7.6,29895,118980,61,9
2021-10-22,"NE",2731190,123400,1013920,1593870,0,141190,2282268,80294,824933,1372133,4908,117983,2290197,1171425,60.6,1081246,55.9,80169,389255,610519,1303,84534,7.8,5720,78704,59,51
2021-10-22,"TN",9119650,413400,3530440,5175810,0,133540,7276374,213477,2719056,4311230,32611,106548,7135583,3694609,54.1,3224831,47.2,206122,1189572,1820846,8291,285551,8.9,43618,240606,339,988
2021-10-22,"WV",3104085,131100,1234980,1738005,0,173205,1585187,42134,702646,839996,411,88452,1607329,874224,48.8,733677,40.9,44158,318892,370372,255,40795,5.6,7111,33669,7,8
2021-10-22,"DE",1629445,68700,640660,920085,0,167335,1272284,51620,478789,740393,1482,130656,1246406,665727,68.4,578337,59.4,51160,210322,316362,493,39258,6.8,5546,33696,12,4
2021-10-22,"IA",4500875,223900,1751020,2525955,0,142655,3622282,148399,1399775,2073730,378,114808,3621024,1867176,59.2,1740418,55.2,146327,672150,921700,241,135294,7.8,12580,122669,45,0
2021-10-22,"VT",1123010,61900,463240,597870,0,179973,949114,44673,363492,540118,831,152104,935929,493133,79,441485,70.8,43231,164932,233068,254,40719,9.2,2356,38345,14,4
2021-10-22,"WY",712015,38600,321800,351615,0,123024,555247,24341,240638,289756,512,95938,550257,290663,50.2,251205,43.4,22813,105988,122318,86,22126,8.8,2744,19337,27,18
2021-10-22,"AK",1128425,72400,444400,611625,0,154252,849541,35833,323595,489531,582,116130,844879,430458,58.8,381595,52.2,33490,144214,203819,72,38499,10.1,6604,31856,32,7
2021-10-23,"ND",997460,42400,388300,566760,0,130890,794806,33536,300899,460072,299,104297,760124,402197,52.8,348646,45.8,30521,134068,184054,3,31111,8.9,2126,28969,16,0
2021-10-23,"CA",61500045,2929000,23232140,35338905,0,155648,53075050,1909164,19738323,31413114,14449,134326,53128556,29182133,73.9,23996305,60.7,1898259,8678485,13415409,4152,1475028,6.1,224263,1248901,1674,190
2021-10-23,"OH",15995775,743100,6351840,8900835,0,136844,12699508,509668,4772015,7401143,16682,108644,12575777,6484054,55.5,6023303,51.5,495586,2228008,3295139,4570,434253,7.2,32806,400753,544,150
2021-10-23,"MN",8429420,404700,3167540,4857180,0,149468,7037080,300174,2517563,4216746,2597,124779,7056734,3650845,64.7,3354220,59.5,300966,1181841,1870605,808,314316,9.4,20292,293746,134,144
2021-10-23,"RI",1794565,78700,704760,1011105,0,169401,1530159,54869,563304,911047,939,144442,1567966,819423,77.4,745471,70.4,54521,268703,422025,222,50681,6.8,5164,45443,72,2
2021-10-23,"WA",12139625,607000,4634680,6897945,0,159420,10106696,405617,3740188,5953249,7642,132723,10124812,5244471,68.9,4797997,63,404399,1752802,2638352,2444,344963,7.2,40007,304360,513,83
2021-10-23,"WI",8045235,361100,3132880,4551255,0,138176,7179001,280550,2686992,4210357,1102,123299,7147530,3625725,62.3,3373184,57.9,273007,1253305,1846443,429,304297,9,20559,283637,90,11
2021-10-23,"CO",8765385,389800,3379700,4995885,0,152210,7528365,277815,2887506,4357514,5530,130729,7502109,3864323,67.1,3518233,61.1,273690,1325346,1917607,1590,295161,8.4,52730,242059,329,43
2021-10-23,"MO",8278295,341300,3222480,4714515,0,134882,6643626,211338,2327667,4102413,2208,108248,6562274,3458360,56.3,3031195,49.4,213060,1066540,1751101,494,232667,7.7,16686,215853,108,20
2021-10-23,"ID",2384100,124000,936020,1324080,0,133409,1670759,68299,659469,940663,2328,93492,1679691,867779,48.6,774512,43.3,68046,299174,406722,570,71687,9.3,8936,62645,88,18
2021-10-23,"OK",5268420,262700,2288560,2717160,0,133143,4385686,124234,1759887,2500700,865,110834,4339420,2323628,58.7,1961771,49.6,123440,777792,1060407,132,153540,7.8,30598,122867,66,9
2021-10-23,"WY",716325,38800,324740,352785,0,123769,557340,24394,241037,291397,512,96299,552345,291149,50.3,251662,43.5,22867,106141,122567,87,23317,9.3,2841,20430,27,19
2021-10-23,"MD",10594710,479400,3951660,6163650,0,175244,8365492,303124,3017616,5032646,12106,138371,8425779,4380511,72.5,3975616,65.8,297742,1405867,2268780,3227,276644,7,44373,231878,326,67
2021-10-23,"MS",4012065,182600,1674760,2154705,0,134807,2930172,74683,1182727,1670827,1935,98455,2945762,1538491,51.7,1348618,45.3,74532,536124,737496,466,94003,7,26248,67485,96,174
2021-10-23,"NE",2742330,124300,1019480,1598550,0,141766,2287849,80352,825578,1376997,4922,118271,2295623,1172411,60.6,1082184,55.9,80223,389444,611208,1309,88006,8.1,5897,81994,63,52
2021-10-23,"PA",20445385,1186900,8229480,11029005,0,159705,17198354,670715,6614515,9912052,1072,134341,17207841,9763204,76.3,7685449,60,672526,2881865,4130524,534,328480,4.3,41070,286970,428,12
2021-10-23,"VT",1129090,61900,466980,600210,0,180947,951700,44700,363674,542495,831,152519,938456,493473,79.1,441800,70.8,43255,164997,233294,254,42607,9.6,2393,40196,14,4
2021-10-23,"NC",15391890,728900,6000880,8662110,0,146756,12069570,426651,4374882,7267290,747,115079,11959567,6594225,62.9,5477118,52.2,419692,1970345,3086976,105,259775,4.7,30989,228648,135,3
2021-10-23,"UT",4278930,194300,1566700,2517930,0,133468,3641187,150341,1317434,2173160,252,113576,3609895,1945336,60.7,1700562,53,147921,596902,955733,6,95804,5.6,9038,86685,80,1
2021-10-23,"DE",1632535,68700,642580,921255,0,167652,1275546,51677,479301,743067,1501,130991,1249746,666545,68.5,579053,59.5,51218,210500,316841,494,41092,7.1,5724,35350,14,4
2021-10-23,"WV",3121715,131200,1241620,1748895,0,174189,1586835,42176,703155,841090,414,88544,1609123,874709,48.8,734102,41,44200,319026,370620,256,41709,5.7,7363,34328,10,8
2021-10-23,"AZ",10503880,479800,4189680,5834400,0,144309,8617622,297771,3403033,4901159,15659,118395,8486983,4426640,60.8,3833436,52.7,288334,1478901,2061598,4603,253662,6.6,26163,227041,335,123
2021-10-23,"KY",6187985,302400,2633840,3251745,0,138506,5217763,205055,2117929,2893308,1471,116789,5237592,2788558,62.4,2430217,54.4,202008,967514,1259301,1394,184902,7.6,26282,158406,166,48
2021-10-23,"NM",3143205,151200,1294800,1697205,0,149903,2941157,100207,1191911,1642609,6430,140267,3016690,1584040,75.5,1374772,65.6,100183,545660,727147,1782,124032,9,12252,111675,86,19
2021-10-23,"IA",4523245,229900,1759200,2534145,0,143364,3630583,148592,1400805,2080805,381,115071,3629298,1868635,59.2,1741874,55.2,146501,672462,922670,241,140770,8.1,13033,127690,47,0
2021-10-23,"AL",7062480,317500,3139940,3605040,0,144039,4759947,141226,2057399,2561171,151,97079,4852476,2648588,54,2174923,44.4,143400,926095,1104989,439,147525,6.8,31485,115604,428,8
2021-10-23,"CT",5976495,280200,2368200,3328095,0,167630,5287423,209572,1894874,3181596,1381,148303,5296218,2789281,78.2,2506712,70.3,208895,889590,1407814,413,171600,6.8,14176,157097,107,220
2021-10-23,"NH",2266650,130700,866500,1269450,0,166701,1878947,94419,709593,1074872,63,138187,1879523,1004338,73.9,851413,62.6,70715,325699,454939,60,11562,1.4,1163,10389,4,6
2021-10-23,"FL",34671185,1862100,13407680,19401405,0,161428,28045326,1231449,10289165,16422879,101833,130579,27781774,14736801,68.6,12735114,59.3,1216293,4488874,6999682,30265,956892,7.5,226157,727546,1300,1889
2021-10-23,"TX",43819645,2127500,16851320,24840825,0,151124,33847281,1266171,12612760,19965952,2398,116731,33061112,17669171,60.9,15347006,52.9,1178118,5595799,8572841,248,1068930,7,261747,805682,1456,45
2021-10-23,"TN",9151930,414100,3545640,5192190,0,134012,7292468,213746,2722932,4322997,32793,106784,7151022,3698169,54.2,3228989,47.3,206354,1190995,1823316,8324,292782,9.1,44571,246843,360,1008
2021-10-23,"AR",4326450,202800,1882560,2241090,0,143364,3174437,101064,1332506,1737841,3026,105190,3200015,1735828,57.5,1435635,47.6,100252,606329,728308,746,102338,7.1,9960,91923,85,370
2021-10-23,"IN",8885460,472700,3317440,5095320,0,131984,7074028,260240,2535098,4253566,25124,105077,7051392,3594059,53.4,3335846,49.6,256290,1188659,1883455,7442,251242,7.5,17739,232815,487,201
2021-10-23,"LA",6067040,265800,2587640,3213600,0,130508,4779169,163204,1945574,2668086,2305,102804,4726017,2485608,53.5,2197714,47.3,156331,888310,1152121,952,175869,8,21627,154034,198,10
2021-10-23,"SC",7399605,360600,3129420,3909585,0,143718,5586113,185260,2112216,3287129,1508,108495,5574153,2932430,57,2546443,49.5,182276,941801,1422078,288,220101,8.6,20325,199573,168,35
2021-10-23,"AK",1131045,72400,444680,613965,0,154610,852106,35911,324089,491524,582,116480,847450,431007,58.9,382206,52.2,33568,144385,204181,72,39974,10.5,6818,33114,35,7
2021-10-23,"NV",4257280,210700,1523700,2522880,0,138216,3564698,155594,1234380,2174425,299,115731,3534240,1931031,62.7,1614965,52.4,153389,559567,901971,38,92525,5.7,10764,81753,8,0
2021-10-23,"MA",11641560,503500,4522040,6616020,0,168902,10223552,342274,3836686,6044195,397,148329,10244872,5471378,79.4,4774540,69.3,345115,1757714,2671571,140,297829,6.2,31483,266162,180,4
2021-10-23,"HI",2490360,101000,924460,1464900,0,175889,1955032,51219,624186,1185613,94014,138080,1974492,1108150,78.3,841858,59.5,51992,271569,500165,18132,59134,7,4073,55008,53,0
2021-10-23,"IL",18962345,928600,7058620,10975125,0,149642,15702797,555835,5622724,9503745,20493,123919,15883223,8814692,69.6,6897110,54.4,545456,2405809,3939267,6578,268282,3.9,38468,229404,265,145
2021-10-23,"GA",15359675,658300,6323500,8377875,0,144665,11222786,281149,4416950,6514391,10296,105702,11258200,5988571,56.4,5051114,47.6,279672,1961588,2806561,3293,285431,5.7,58054,226750,499,128
2021-10-23,"VA",13562305,609400,5047440,7905465,0,158893,11470954,408362,4025499,7030455,6638,134391,11466903,6009377,70.4,5338270,62.5,399591,1853759,3082319,2601,360002,6.7,46314,313156,412,120
2021-10-23,"NY",31365035,1466900,11763720,18134415,0,161230,27115505,1159100,9865348,16080702,10355,139386,27076900,14299323,73.5,12850740,66.1,1104212,4569200,7174672,2656,518391,4,50907,467069,400,15
2021-10-23,"ME",2302770,125200,949340,1228230,0,171310,1918386,120432,750704,1045827,1423,142715,1927380,1019103,75.8,942331,70.1,118841,355626,467537,327,67983,7.2,4993,62840,52,98
2021-10-23,"NJ",14738945,700100,5635680,8403165,0,165938,12058760,451047,4528981,7078390,342,135763,12419222,6603866,74.3,5857313,65.9,458060,2134082,3264983,188,372958,6.4,65398,307297,260,3
2021-10-23,"OR",7109115,375800,2806900,3926415,0,168553,5510358,229534,2005019,3271273,4532,130647,5510299,2866145,68,2634171,62.5,225302,942682,1465123,1064,202793,7.7,19411,182985,279,118
2021-10-23,"SD",1286805,70200,535440,681165,0,145458,1002759,32617,387085,582931,126,113350,1008463,540479,61.1,461874,52.2,32739,179889,249224,22,36582,7.9,3461,33102,19,0
2021-10-23,"KS",4150585,210200,1674260,2266125,0,142470,3258212,109839,1249404,1897385,1584,111839,3359602,1799279,61.8,1537120,52.8,108293,582752,845580,495,102329,6.7,12205,90039,51,34
2021-10-23,"MI",14305980,716900,5857960,7731120,0,143248,11179955,376885,4252706,6548686,1678,111947,11341614,5765073,57.7,5308437,53.2,377859,2011512,2918145,921,441223,8.3,39004,402031,177,11
2021-10-23,"MT",1435885,84900,601240,749745,0,134348,1154941,48726,477026,628137,1052,108062,1152744,601464,56.3,533674,49.9,47499,217911,267958,306,49725,9.3,6585,43028,83,29
2021-10-24,"NM",3143205,151200,1294800,1697205,0,149903,2950926,100332,1193693,1650448,6453,140733,3026619,1585981,75.6,1376253,65.6,100300,546020,728144,1789,130579,9.5,13199,117262,99,19
2021-10-24,"AZ",10503020,479800,4188820,5834400,0,144298,8638806,298223,3407393,4917440,15750,118686,8507308,4431814,60.9,3838342,52.7,288745,1480142,2064830,4625,263863,6.9,27635,235755,348,125
2021-10-24,"CA",61499605,2929000,23231700,35338905,0,155647,53203847,1912485,19765822,31511056,14484,134652,53257380,29218410,73.9,24027100,60.8,1901026,8684745,13437172,4157,1539155,6.4,238136,1298630,2193,196
2021-10-24,"ME",2302770,125200,949340,1228230,0,171310,1918448,120434,750711,1045880,1423,142719,1927548,1019187,75.8,942351,70.1,118846,355632,467546,327,68052,7.2,5002,62900,52,98
2021-10-24,"DE",1632535,68700,642580,921255,0,167652,1279997,51730,480172,746580,1515,131448,1254118,667493,68.5,579807,59.5,51268,210676,317364,499,43784,7.6,6170,37594,16,4
2021-10-24,"AL",7061780,317500,3139240,3605040,0,144024,4766186,141358,2060040,2564637,151,97206,4858709,2650133,54,2176540,44.4,143499,926649,1105953,439,150656,6.9,32974,117219,455,8
2021-10-24,"SC",7399185,360600,3129000,3909585,0,143709,5602484,185620,2117574,3297777,1513,108813,5590053,2936587,57,2550841,49.5,182533,943533,1424487,288,227658,8.9,22232,205130,260,36
2021-10-24,"CT",5979725,280200,2367920,3331605,0,167721,5288142,209574,1895023,3182162,1383,148323,5297329,2789952,78.3,2506925,70.3,208902,889665,1407945,413,171833,6.9,14201,157304,108,220
2021-10-24,"AK",1130625,72400,444260,613965,0,154553,854656,35983,324896,493195,582,116829,849994,431503,59,382736,52.3,33632,144516,204516,72,41549,10.9,7372,34132,38,7
2021-10-24,"KS",4149605,210200,1673280,2266125,0,142436,3270476,110037,1252937,1905908,1594,112260,3371442,1802853,61.9,1539866,52.9,108459,583240,847671,496,107972,7,14412,93452,70,38
2021-10-24,"PA",20442995,1186900,8225920,11030175,0,159686,17237442,671411,6626127,9938798,1106,134647,17246711,9780710,76.4,7693124,60.1,673182,2884138,4135268,536,342576,4.5,45156,296934,474,12
2021-10-24,"IL",18960385,928600,7056660,10975125,0,149626,15703598,555852,5622831,9504419,20496,123925,15884887,8815456,69.6,6897444,54.4,545491,2405899,3939473,6581,268873,3.9,38552,229909,266,146
2021-10-24,"WV",3121715,131200,1241620,1748895,0,174189,1587036,42182,703307,841133,414,88555,1609670,874954,48.8,734234,41,44209,319082,370686,257,41883,5.7,7473,34389,12,9
2021-10-24,"OK",5268280,262700,2288420,2717160,0,133139,4397550,124433,1764303,2507942,872,111134,4351225,2326548,58.8,1964358,49.6,123599,778517,1062109,133,159942,8.1,33283,126541,108,10
2021-10-24,"MN",8428860,404700,3166980,4857180,0,149458,7057592,300488,2521666,4232794,2644,125143,7077199,3654361,64.8,3357757,59.5,301233,1182640,1873067,817,327842,9.8,22775,304720,174,173
2021-10-24,"MO",8277595,341300,3221780,4714515,0,134871,6644019,211338,2327699,4102774,2208,108254,6563192,3458788,56.4,3031357,49.4,213082,1066583,1751198,494,233016,7.7,16723,216165,108,20
2021-10-24,"NH",2266650,130700,866500,1269450,0,166701,1881623,94520,710064,1076976,63,138384,1882195,1006438,74,851813,62.6,70791,325779,455183,60,11810,1.4,1195,10604,5,6
2021-10-24,"OR",7108975,375800,2806760,3926415,0,168550,5524510,229860,2007736,3282339,4575,130983,5524163,2868632,68,2636958,62.5,225580,943466,1466836,1076,211614,8,20689,190482,318,125
2021-10-24,"MS",4011785,182600,1674480,2154705,0,134798,2930326,74689,1182765,1670932,1940,98460,2946064,1538642,51.7,1348741,45.3,74548,536157,737570,466,94044,7,26265,67509,96,174
2021-10-24,"RI",1794565,78700,704760,1011105,0,169401,1533965,54955,564259,913806,945,144801,1571677,820184,77.4,746085,70.4,54576,268861,422423,225,53028,7.1,5661,47279,86,2
2021-10-24,"LA",6066200,265800,2586800,3213600,0,130490,4791611,163530,1949130,2676641,2310,103072,4738281,2488341,53.5,2200755,47.3,156616,889073,1154114,952,182617,8.3,23672,158711,223,11
2021-10-24,"VT",1129090,61900,466980,600210,0,180947,954319,44734,363931,544823,831,152938,941026,493823,79.1,442160,70.9,43285,165076,233545,254,44488,10.1,2480,41989,15,4
2021-10-24,"HI",2490360,101000,924460,1464900,0,175889,1957661,51292,624587,1187766,94016,138265,1977224,1108943,78.3,842535,59.5,52062,271665,500675,18133,60458,7.2,4278,56121,59,0
2021-10-24,"KY",6186305,302400,2632160,3251745,0,138468,5230895,205366,2122123,2901926,1480,117083,5250633,2791251,62.5,2433385,54.5,202224,968726,1261038,1397,192197,7.9,28316,163583,249,49
2021-10-24,"MI",14303690,716900,5856840,7729950,0,143225,11230996,377419,4263261,6588638,1678,112458,11393189,5774882,57.8,5317328,53.2,378309,2014164,2923933,922,473799,8.9,44240,429280,268,11
2021-10-24,"NY",31361765,1466900,11761620,18133245,0,161213,27159991,1160675,9875503,16113428,10385,139614,27122026,14312879,73.6,12865529,66.1,1105656,4572565,7184648,2660,536437,4.2,54923,480992,507,15
2021-10-24,"OH",15993535,743100,6349600,8900835,0,136824,12733142,510542,4779279,7426597,16724,108932,12609019,6490211,55.5,6029597,51.6,496251,2229412,3299360,4574,455377,7.6,37063,417445,715,154
2021-10-24,"ID",2383960,124000,935880,1324080,0,133401,1677487,68495,661410,945248,2334,93868,1686287,869052,48.6,776214,43.4,68220,299668,407755,571,75454,9.7,9934,65397,105,18
2021-10-24,"NJ",14740915,700100,5634140,8406675,0,165960,12082885,451478,4537037,7093999,371,136035,12443616,6610736,74.4,5861950,66,458327,2135054,3268380,189,386046,6.6,70811,314804,428,3
2021-10-24,"SD",1290315,70200,535440,684675,0,145855,1003394,32623,387319,583326,126,113422,1009210,540885,61.1,462030,52.2,32746,179925,249337,22,36772,8,3523,33230,19,0
2021-10-24,"MD",10599110,479400,3951380,6168330,0,175317,8379027,303391,3022877,5040646,12113,138595,8439877,4383458,72.5,3978145,65.8,297899,1406414,2270604,3228,285361,7.2,48318,236541,435,67
2021-10-24,"NV",4257280,210700,1523700,2522880,0,138216,3573760,155942,1236585,2180934,299,116025,3543138,1933697,62.8,1617387,52.5,153734,560035,903579,39,96670,6,11954,84705,11,0
2021-10-24,"NE",2741630,124300,1018780,1598550,0,141730,2287986,80353,825597,1377114,4922,118278,2295871,1172499,60.6,1082253,55.9,80227,389458,611259,1309,88101,8.1,5913,82073,63,52
2021-10-24,"MT",1435885,84900,601240,749745,0,134348,1158737,48801,478209,630657,1070,108417,1156493,602201,56.3,534426,50,47566,218161,268392,307,52031,9.7,7246,44654,90,41
2021-10-24,"IA",4522545,229900,1758500,2534145,0,143342,3630664,148599,1400865,2080810,390,115074,3629560,1868758,59.2,1741924,55.2,146511,672487,922685,241,140869,8.1,13092,127728,49,0
2021-10-24,"ND",997460,42400,388300,566760,0,130890,798109,33620,301450,462740,299,104730,763219,402972,52.9,349274,45.8,30599,134201,184471,3,32554,9.3,2391,30141,22,0
2021-10-24,"AR",4325610,202800,1881720,2241090,0,143336,3184386,101174,1336570,1743615,3027,105520,3209877,1737710,57.6,1437716,47.6,100342,607026,729601,747,108293,7.5,12499,95328,96,370
2021-10-24,"MA",11646710,503500,4521340,6621870,0,168976,10245452,342544,3841338,6061115,455,148646,10266520,5476853,79.5,4778069,69.3,345401,1758612,2673905,151,310723,6.5,33843,276659,193,28
2021-10-24,"GA",15356735,658300,6320560,8377875,0,144637,11223611,281161,4417054,6515099,10297,105709,11259622,5989233,56.4,5051673,47.6,279703,1961653,2807024,3293,285654,5.7,58117,226910,499,128
2021-10-24,"TX",43815445,2127500,16847120,24840825,0,151109,33902010,1267213,12636513,19995881,2403,116920,33112667,17679219,61,15358788,53,1178817,5599194,8580528,249,1099064,7.2,277694,819626,1699,45
2021-10-24,"NC",15388530,728900,5997520,8662110,0,146724,12098476,427312,4384329,7286087,748,115354,11988242,6606809,63,5483425,52.3,420278,1972022,3091020,105,270073,4.9,33843,236041,186,3
2021-10-24,"CO",8765245,389800,3379560,4995885,0,152208,7554225,278445,2894150,4376072,5558,131179,7527736,3868772,67.2,3523058,61.2,274203,1326335,1920925,1595,311872,8.9,57070,254331,422,49
2021-10-24,"IN",8882940,472700,3314920,5095320,0,131947,7088039,260501,2538780,4263589,25169,105285,7065248,3596924,53.4,3338495,49.6,256509,1189325,1885215,7446,259598,7.8,19930,238931,536,201
2021-10-24,"WI",8045285,361100,3131760,4552425,0,138177,7200668,280919,2691312,4227307,1130,123671,7168998,3629213,62.3,3376473,58,273342,1254029,1848669,433,319244,9.5,23341,295769,122,12
2021-10-24,"WA",12133095,607000,4626980,6899115,0,159334,10106908,405628,3740226,5953409,7645,132726,10125696,5244924,68.9,4798221,63,404438,1752848,2638489,2446,345202,7.2,40065,304538,516,83
2021-10-24,"WY",716185,38800,324600,352785,0,123745,557460,24395,241106,291447,512,96320,552547,291267,50.3,251722,43.5,22874,106164,122597,87,23347,9.3,2849,20452,27,19
2021-10-24,"VA",13560765,609400,5045900,7905465,0,158875,11502654,408847,4032614,7054523,6670,134762,11497860,6016286,70.5,5345739,62.6,400020,1855219,3087895,2605,376693,7,50182,325939,450,122
2021-10-24,"TN",9150650,414100,3544360,5192190,0,133994,7292825,213750,2723005,4323276,32794,106789,7151728,3698437,54.2,3229225,47.3,206372,1191062,1823466,8325,293001,9.1,44622,247010,361,1008
2021-10-24,"FL",34669605,1862100,13403760,19403745,0,161421,28096930,1232837,10305307,16456489,102297,130819,27832628,14749133,68.7,12747667,59.4,1217436,4492407,7007452,30372,982783,7.7,235129,744209,1524,1921
2021-10-24,"UT",4278930,194300,1566700,2517930,0,133468,3641250,150342,1317456,2173200,252,113578,3610099,1945448,60.7,1700643,53,147931,596919,955787,6,95825,5.6,9046,86698,80,1
2021-10-25,"NJ",14739795,700100,5633020,8406675,0,165948,12103219,451849,4545906,7105093,371,136264,12464033,6615769,74.5,5865208,66,458565,2135856,3270598,189,398362,6.8,76998,320793,568,3
2021-10-25,"UT",4278230,194300,1566000,2517930,0,133446,3641273,150342,1317456,2173223,252,113578,3610261,1945560,60.7,1700674,53,147936,596925,955807,6,95849,5.6,9059,86709,80,1
2021-10-25,"AR",4323790,202800,1879900,2241090,0,143276,3189087,101226,1339426,1745408,3027,105676,3214574,1738750,57.6,1438561,47.7,100377,607385,730052,747,111131,7.7,14474,96175,112,370
2021-10-25,"RI",1794565,78700,704760,1011105,0,169401,1536391,55003,565206,915236,946,145030,1574174,820653,77.5,746384,70.5,54596,268936,422627,225,54771,7.3,6392,48268,109,2
2021-10-25,"DE",1632535,68700,642580,921255,0,167652,1283811,51753,481740,748798,1520,131840,1257834,668180,68.6,580366,59.6,51288,210881,317696,501,46267,8,7238,39001,24,4
2021-10-25,"MA",11646150,503500,4520780,6621870,0,168968,10260823,342894,3847701,6069745,483,148869,10282142,5481154,79.5,4780386,69.4,345756,1759203,2675274,153,320061,6.7,38089,281702,230,40
2021-10-25,"OR",7108555,375800,2806340,3926415,0,168540,5534888,230082,2010828,3289388,4590,131229,5534402,2870229,68.1,2638467,62.6,225717,943834,1467833,1083,218866,8.3,22927,195421,393,125
2021-10-25,"NC",15385870,728900,5994860,8662110,0,146699,12122081,427529,4394004,7299800,748,115580,12011102,6619908,63.1,5486743,52.3,420432,1973004,3093202,105,276639,5,35780,240605,251,3
